-0.379047	0.145463	0.406000	2.775163	47.000000	0
-0.379291	0.147605	0.407000	2.770465	47.000000	0
-0.379538	0.149716	0.408000	2.765863	47.000000	0
-0.379759	0.151869	0.409000	2.761165	47.000000	0
-0.379100	0.153506	0.409000	2.756851	47.000000	0
-0.378390	0.155249	0.409000	2.752249	47.000000	0
-0.378715	0.157082	0.410000	2.748414	47.000000	0
-0.378019	0.158750	0.410000	2.744004	47.000000	0
-0.378205	0.160880	0.411000	2.739402	47.000000	0
-0.378379	0.163014	0.412000	2.734800	47.000000	0
-0.378525	0.165190	0.413000	2.730102	47.000000	0
-0.377761	0.166930	0.413000	2.725500	47.000000	0
-0.377902	0.169075	0.414000	2.720898	47.000000	0
-0.378063	0.171153	0.415000	2.716488	47.000000	0
-0.377272	0.172891	0.415000	2.711886	47.000000	0
-0.377362	0.175082	0.416000	2.707188	47.000000	0
-0.377645	0.176844	0.417000	2.703641	47.000000	0
-0.377730	0.179008	0.418000	2.699039	47.000000	0
-0.377804	0.181177	0.419000	2.694437	47.000000	0
-0.378748	0.183823	0.421000	2.689739	47.000000	0
-0.377898	0.185564	0.421000	2.685138	47.000000	0
-0.377076	0.187229	0.421000	2.680727	47.000000	0
-0.377104	0.189411	0.422000	2.676125	47.000000	0
-0.378159	0.191760	0.424000	2.672290	47.000000	0
-0.377328	0.193390	0.424000	2.667976	47.000000	0
-0.377303	0.195620	0.425000	2.663278	47.000000	0
-0.377285	0.197819	0.426000	2.658676	47.000000	0
-0.377254	0.200022	0.427000	2.654074	47.000000	0
-0.377191	0.202264	0.428000	2.649377	47.000000	0
-0.377194	0.204366	0.429000	2.645062	47.000000	0
-0.377166	0.206508	0.430000	2.640652	47.000000	0
-0.377147	0.208617	0.431000	2.636338	47.000000	0
-0.377338	0.210332	0.432000	2.633078	47.000000	0
-0.377217	0.212594	0.433000	2.628380	47.000000	0
-0.377166	0.214714	0.434000	2.624066	47.000000	0
-0.377082	0.216874	0.435000	2.619656	47.000000	0
-0.376143	0.218498	0.435000	2.615341	47.000000	0
-0.376900	0.221167	0.437000	2.610931	47.000000	0
-0.376803	0.223301	0.438000	2.606617	47.000000	0
-0.376673	0.225474	0.439000	2.602207	47.000000	0
-0.376727	0.227326	0.440000	2.598659	47.000000	0
-0.377450	0.229990	0.442000	2.594345	47.000000	0
-0.377284	0.232176	0.443000	2.589935	47.000000	0
-0.377128	0.234330	0.444000	2.585620	47.000000	0
-0.376938	0.236522	0.445000	2.581210	47.000000	0
-0.376759	0.238681	0.446000	2.576896	47.000000	0
-0.376545	0.240879	0.447000	2.572486	47.000000	0
-0.377369	0.243297	0.449000	2.568938	47.000000	0
-0.377154	0.245469	0.450000	2.564624	47.000000	0
-0.376904	0.247679	0.451000	2.560214	47.000000	0
-0.376665	0.249855	0.452000	2.555900	47.000000	0
-0.377221	0.252627	0.454000	2.551489	47.000000	0
-0.376128	0.254252	0.454000	2.547175	47.000000	0
-0.376876	0.256711	0.456000	2.543628	47.000000	0
-0.376564	0.258937	0.457000	2.539217	47.000000	0
-0.376265	0.261129	0.458000	2.534903	47.000000	0
-0.375929	0.263360	0.459000	2.530493	47.000000	0
-0.376422	0.266134	0.461000	2.526179	47.000000	0
-0.376059	0.268372	0.462000	2.521769	47.000000	0
-0.375709	0.270576	0.463000	2.517454	47.000000	0
-0.376366	0.273082	0.465000	2.513907	47.000000	0
-0.376771	0.275921	0.467000	2.509497	47.000000	0
-0.376382	0.278138	0.468000	2.505182	47.000000	0
-0.375953	0.280393	0.469000	2.500772	47.000000	0
-0.376338	0.283215	0.471000	2.496458	47.000000	0
-0.376925	0.285757	0.473000	2.492911	47.000000	0
-0.376455	0.288024	0.474000	2.488500	47.000000	0
-0.376000	0.290256	0.475000	2.484186	47.000000	0
-0.375506	0.292526	0.476000	2.479776	47.000000	0
-0.375812	0.295380	0.478000	2.475461	47.000000	0
-0.376073	0.298277	0.480000	2.471051	47.000000	0
-0.375535	0.300557	0.481000	2.466641	47.000000	0
-0.375012	0.302803	0.482000	2.462327	47.000000	0
-0.375488	0.305393	0.484000	2.458780	47.000000	0
-0.375683	0.308315	0.486000	2.454369	47.000000	0
-0.375120	0.310571	0.487000	2.450055	47.000000	0
-0.375281	0.313504	0.489000	2.445645	47.000000	0
-0.375455	0.316409	0.491000	2.441330	47.000000	0
-0.375855	0.319034	0.493000	2.437783	47.000000	0
-0.376722	0.322639	0.496000	2.433373	47.000000	0
-0.376084	0.324915	0.497000	2.429059	47.000000	0
-0.375401	0.327228	0.498000	2.424648	47.000000	0
-0.375488	0.330165	0.500000	2.420334	47.000000	0
-0.375811	0.332821	0.502000	2.416787	47.000000	0
-0.375831	0.335808	0.504000	2.412377	47.000000	0
-0.375865	0.338765	0.506000	2.408062	47.000000	0
-0.375847	0.341765	0.508000	2.403652	47.000000	0
-0.375843	0.344735	0.510000	2.399338	47.000000	0
-0.375052	0.347069	0.511000	2.394928	47.000000	0
-0.376014	0.350442	0.514000	2.391380	47.000000	0
-0.375955	0.353431	0.516000	2.387066	47.000000	0
-0.375844	0.356462	0.518000	2.382656	47.000000	0
-0.375748	0.359463	0.520000	2.378341	47.000000	0
-0.375598	0.362505	0.522000	2.373931	47.000000	0
-0.375849	0.365121	0.524000	2.370672	47.000000	0
-0.375593	0.368247	0.526000	2.366070	47.000000	0
-0.375387	0.371307	0.528000	2.361659	47.000000	0
-0.375197	0.374335	0.530000	2.357345	47.000000	0
-0.374953	0.377405	0.532000	2.352935	47.000000	0
-0.376530	0.381472	0.536000	2.349675	47.000000	0
-0.376280	0.384522	0.538000	2.345361	47.000000	0
-0.375861	0.387722	0.540000	2.340663	47.000000	0
-0.375571	0.390782	0.542000	2.336349	47.000000	0
-0.375223	0.393883	0.544000	2.331939	47.000000	0
-0.374894	0.396952	0.546000	2.327624	47.000000	0
-0.374966	0.399630	0.548000	2.324364	47.000000	0
-0.375924	0.404209	0.552000	2.319954	47.000000	0
-0.375416	0.407405	0.554000	2.315352	47.000000	0
-0.374964	0.410534	0.556000	2.310942	47.000000	0
-0.374532	0.413630	0.558000	2.306628	47.000000	0
-0.375857	0.417823	0.562000	2.303368	47.000000	0
-0.375341	0.420969	0.564000	2.298958	47.000000	0
-0.376171	0.425582	0.568000	2.294643	47.000000	0
-0.375608	0.428741	0.570000	2.290233	47.000000	0
-0.375397	0.431580	0.572000	2.286686	47.000000	0
-0.374838	0.434710	0.574000	2.282372	47.000000	0
-0.375516	0.439399	0.578000	2.277961	47.000000	0
-0.376202	0.444068	0.582000	2.273647	47.000000	0
-0.375526	0.447254	0.584000	2.269237	47.000000	0
-0.375218	0.450120	0.586000	2.265690	47.000000	0
-0.375820	0.454818	0.590000	2.261375	47.000000	0
-0.375078	0.458018	0.592000	2.256965	47.000000	0
-0.374359	0.461185	0.594000	2.252651	47.000000	0
-0.374829	0.465948	0.598000	2.248241	47.000000	0
-0.375670	0.470400	0.602000	2.244693	47.000000	0
-0.374878	0.473585	0.604000	2.240379	47.000000	0
-0.375254	0.478381	0.608000	2.235969	47.000000	0
-0.374415	0.481574	0.610000	2.231654	47.000000	0
-0.373508	0.484805	0.612000	2.227244	47.000000	0
-0.374216	0.489304	0.616000	2.223697	47.000000	0
-0.374517	0.494102	0.620000	2.219383	47.000000	0
-0.350462	0.477117	0.592000	2.204330	47.000000	0
-0.373666	0.519590	0.640000	2.194264	47.000000	0
-0.373692	0.524490	0.644000	2.189853	47.000000	0
-0.374139	0.529079	0.648000	2.186306	47.000000	0
-0.374148	0.533964	0.652000	2.181992	47.000000	0
-0.374071	0.538894	0.656000	2.177582	47.000000	0
-0.374009	0.543799	0.660000	2.173267	47.000000	0
-0.373859	0.548749	0.664000	2.168857	47.000000	0
-0.373030	0.551728	0.666000	2.165310	47.000000	0
-0.372873	0.556656	0.670000	2.160995	47.000000	0
-0.372626	0.561628	0.674000	2.156585	47.000000	0
-0.372396	0.566573	0.678000	2.152271	47.000000	0
-0.373826	0.572809	0.684000	2.149011	47.000000	0
-0.373468	0.577811	0.688000	2.144601	47.000000	0
-0.373128	0.582786	0.692000	2.140287	47.000000	0
-0.372696	0.587804	0.696000	2.135876	47.000000	0
-0.372114	0.592901	0.700000	2.131274	47.000000	0
-0.373352	0.599203	0.706000	2.128015	47.000000	0
-0.373856	0.605950	0.712000	2.123605	47.000000	0
-0.373324	0.610970	0.716000	2.119290	47.000000	0
-0.372697	0.616033	0.720000	2.114880	47.000000	0
-0.373597	0.622496	0.726000	2.111333	47.000000	0
-0.372951	0.627541	0.730000	2.107018	47.000000	0
-0.373223	0.634351	0.736000	2.102608	47.000000	0
-0.372496	0.639411	0.740000	2.098294	47.000000	0
-0.373413	0.645816	0.746000	2.095034	47.000000	0
-0.372548	0.650929	0.750000	2.090624	47.000000	0
-0.371645	0.656046	0.754000	2.086214	47.000000	0
-0.371556	0.662983	0.760000	2.081612	47.000000	0
-0.372573	0.671575	0.768000	2.077298	47.000000	0
-0.373210	0.678078	0.774000	2.073942	47.000000	0
-0.373152	0.684951	0.780000	2.069628	47.000000	0
-0.373923	0.693632	0.788000	2.065217	47.000000	0
-0.374289	0.700246	0.794000	2.061670	47.000000	0
-0.373135	0.705389	0.798000	2.057356	47.000000	0
-0.372802	0.712344	0.804000	2.052946	47.000000	0
-0.372485	0.719274	0.810000	2.048631	47.000000	0
-0.372957	0.728030	0.818000	2.044221	47.000000	0
-0.373300	0.734591	0.824000	2.040962	47.000000	0
-0.373507	0.743449	0.832000	2.036360	47.000000	0
-0.373784	0.752254	0.840000	2.031949	47.000000	0
-0.372300	0.757449	0.844000	2.027635	47.000000	0
-0.374210	0.767647	0.854000	2.024375	47.000000	0
-0.373427	0.774695	0.860000	2.019965	47.000000	0
-0.373523	0.783520	0.868000	2.015651	47.000000	0
-0.372622	0.790588	0.874000	2.011240	47.000000	0
-0.373201	0.799153	0.882000	2.007693	47.000000	0
-0.372265	0.806203	0.888000	2.003379	47.000000	0
-0.372027	0.815115	0.896000	1.998969	47.000000	0
-0.372620	0.825827	0.906000	1.994654	47.000000	0
-0.373192	0.834340	0.914000	1.991395	47.000000	0
-0.371693	0.841573	0.920000	1.986697	47.000000	0
-0.372059	0.852333	0.930000	1.982383	47.000000	0
-0.372257	0.863148	0.940000	1.977972	47.000000	0
-0.374157	0.875391	0.952000	1.974713	47.000000	0
-0.373490	0.884367	0.960000	1.970398	47.000000	0
-0.373436	0.895235	0.970000	1.965988	47.000000	0
-0.373380	0.906084	0.980000	1.961674	47.000000	0
-0.374696	0.918513	0.992000	1.958126	47.000000	0
-0.374378	0.929433	1.002000	1.953716	47.000000	0
-0.374800	0.942190	1.014000	1.949402	47.000000	0
-0.376767	0.956468	1.028000	1.946046	47.000000	0
-0.378437	0.972996	1.044000	1.941732	47.000000	0
-0.379687	0.989666	1.060000	1.937130	47.000000	0
-0.382044	1.005892	1.076000	1.933774	47.000000	0
-0.382616	1.020640	1.090000	1.929460	47.000000	0
-0.383661	1.037324	1.106000	1.925050	47.000000	0
-0.385476	1.053704	1.122000	1.921503	47.000000	0
-0.385000	1.066645	1.134000	1.917188	47.000000	0
-0.385658	1.083406	1.150000	1.912778	47.000000	0
-0.386943	1.102043	1.168000	1.908464	47.000000	0
-0.387288	1.114634	1.180000	1.905204	47.000000	0
-0.386905	1.129575	1.194000	1.900794	47.000000	0
-0.388427	1.150183	1.214000	1.896480	47.000000	0
-0.390043	1.168628	1.232000	1.892932	47.000000	0
-0.390509	1.187436	1.250000	1.888522	47.000000	0
-0.391548	1.208135	1.270000	1.884208	47.000000	0
-0.390474	1.223187	1.284000	1.879798	47.000000	0
-0.392147	1.243639	1.304000	1.876250	47.000000	0
-0.392117	1.262509	1.322000	1.871936	47.000000	0
-0.391223	1.279527	1.338000	1.867526	47.000000	0
-0.392041	1.302269	1.360000	1.863211	47.000000	0
-0.394067	1.324626	1.382000	1.859952	47.000000	0
-0.394402	1.347466	1.404000	1.855541	47.000000	0
-0.394674	1.370295	1.426000	1.851227	47.000000	0
-0.396371	1.394773	1.450000	1.847680	47.000000	0
-0.395729	1.417809	1.472000	1.842982	47.000000	0
-0.395960	1.442647	1.496000	1.838668	47.000000	0
-0.396463	1.471528	1.524000	1.833970	47.000000	0
-0.397915	1.498053	1.550000	1.830423	47.000000	0
-0.398585	1.528898	1.580000	1.825821	47.000000	0
-0.399475	1.561718	1.612000	1.821219	47.000000	0
-0.401264	1.592216	1.642000	1.817671	47.000000	0
-0.401453	1.625150	1.674000	1.812973	47.000000	0
-0.401501	1.658081	1.706000	1.808372	47.000000	0
-0.400793	1.689101	1.736000	1.803770	47.000000	0
-0.402076	1.721673	1.768000	1.800222	47.000000	0
-0.400669	1.752789	1.798000	1.795524	47.000000	0
-0.400459	1.789745	1.834000	1.790923	47.000000	0
-0.401552	1.832521	1.876000	1.786512	47.000000	0
-0.401430	1.865293	1.908000	1.782773	47.000000	0
-0.400483	1.904345	1.946000	1.778075	47.000000	0
-0.390396	1.943171	1.982000	1.769063	47.000000	0
-0.400633	2.134731	2.172000	1.756312	47.000000	0
-0.398513	2.179873	2.216000	1.751614	47.000000	0
-0.388295	2.226393	2.260000	1.743465	47.000000	0
-0.345409	2.362887	2.388000	1.715949	47.000000	0
-0.312161	2.359440	2.380000	1.702335	47.000000	0
-0.300061	2.352944	2.372000	1.697637	47.000000	0
-0.164351	1.462796	1.472000	1.682681	47.000000	0
-0.157263	1.461564	1.470000	1.677983	47.000000	0
-0.152993	1.486146	1.494000	1.673381	47.000000	0
-0.146740	1.492805	1.500000	1.668779	47.000000	0
-0.191954	2.364220	2.372000	1.651810	47.000000	0
-0.181072	2.365079	2.372000	1.647208	47.000000	0
-0.170186	2.365887	2.372000	1.642606	47.000000	0
-0.159069	2.366660	2.372000	1.637908	47.000000	0
-0.148606	2.363333	2.368000	1.633594	47.000000	0
-0.137502	2.364005	2.368000	1.628896	47.000000	0
-0.126622	2.364612	2.368000	1.624294	47.000000	0
-0.115739	2.365170	2.368000	1.619692	47.000000	0
-0.104450	2.361691	2.364000	1.614994	47.000000	0
-0.094260	2.362120	2.364000	1.610680	47.000000	0
-0.083303	2.366534	2.368000	1.605982	47.000000	0
-0.072289	2.362895	2.364000	1.601380	47.000000	0
-0.061310	2.359203	2.360000	1.596778	47.000000	0
-0.050141	2.355466	2.356000	1.592080	47.000000	0
-0.040046	2.359660	2.360000	1.587766	47.000000	0
-0.028961	2.359822	2.360000	1.583068	47.000000	0
-0.018039	2.351931	2.352000	1.578466	47.000000	0
-0.007228	2.355989	2.356000	1.573864	47.000000	0
0.014732	2.363954	2.364000	1.564565	47.000000	0
0.025077	2.143853	2.144000	1.559100	47.000000	0
0.046357	2.335540	2.336000	1.550950	47.000000	0
0.079486	2.374670	2.376000	1.537336	47.000000	0
0.095661	1.939643	1.942000	1.521517	47.000000	0
0.143795	2.351608	2.356000	1.509725	47.000000	0
0.155403	2.362895	2.368000	1.505123	47.000000	0
0.122747	1.519049	1.524000	1.490166	47.000000	0
0.130052	1.520448	1.526000	1.485469	47.000000	0
0.144942	1.527137	1.534000	1.476169	47.000000	0
0.238177	2.315784	2.328000	1.468307	47.000000	0
0.290787	2.229113	2.248000	1.441079	47.000000	0
0.305008	2.255470	2.276000	1.436381	47.000000	0
0.315939	2.258004	2.280000	1.431779	47.000000	0
0.327116	2.260454	2.284000	1.427081	47.000000	0
0.338106	2.262881	2.288000	1.422480	47.000000	0
0.349125	2.265254	2.292000	1.417878	47.000000	0
0.359739	2.267643	2.296000	1.413467	47.000000	0
0.369519	2.266070	2.296000	1.409153	47.000000	0
0.378858	2.264527	2.296000	1.405030	47.000000	0
0.390655	2.274698	2.308000	1.400716	47.000000	0
0.278874	1.496233	1.522000	1.386527	47.000000	0
0.286220	1.498918	1.526000	1.382117	47.000000	0
0.450641	2.169696	2.216000	1.366010	47.000000	0
0.465147	2.203439	2.252000	1.362750	47.000000	0
0.479910	2.228920	2.280000	1.358724	47.000000	0
0.489735	2.226782	2.280000	1.354313	47.000000	0
0.498036	2.220841	2.276000	1.350191	47.000000	0
0.505192	2.211019	2.268000	1.346164	47.000000	0
0.514938	2.208769	2.268000	1.341754	47.000000	0
0.522191	2.198844	2.260000	1.337631	47.000000	0
0.529791	2.188796	2.252000	1.333317	47.000000	0
0.537853	2.182709	2.248000	1.329194	47.000000	0
0.543283	2.156622	2.224000	1.324017	47.000000	0
0.547613	2.134886	2.204000	1.319703	47.000000	0
0.555400	2.128739	2.200000	1.315580	47.000000	0
0.564579	2.126323	2.200000	1.311266	47.000000	0
0.574382	2.127840	2.204000	1.307143	47.000000	0
0.583761	2.125286	2.204000	1.302733	47.000000	0
0.593389	2.126771	2.208000	1.298707	47.000000	0
0.601061	2.120458	2.204000	1.294584	47.000000	0
0.611311	2.121689	2.208000	1.290270	47.000000	0
0.620053	2.119150	2.208000	1.286147	47.000000	0
0.762887	2.468817	2.584000	1.271095	47.000000	0
0.772822	2.465725	2.584000	1.267068	47.000000	0
0.783689	2.462293	2.584000	1.262658	47.000000	0
0.794826	2.462924	2.588000	1.258631	47.000000	0
0.582581	1.730571	1.826000	1.246072	47.000000	0
0.586481	1.718690	1.816000	1.241949	47.000000	0
0.602284	1.717456	1.820000	1.233512	47.000000	0
0.892631	2.476012	2.632000	1.224788	47.000000	0
0.904203	2.476068	2.636000	1.220665	47.000000	0
0.916266	2.475895	2.640000	1.216351	47.000000	0
0.929272	2.479588	2.648000	1.212228	47.000000	0
0.942801	2.483035	2.656000	1.207914	47.000000	0
0.965406	2.478627	2.660000	1.199381	47.000000	0
0.538668	1.335454	1.440000	1.187397	47.000000	0
0.541019	1.325867	1.432000	1.183370	47.000000	0
0.548388	1.327165	1.436000	1.178960	47.000000	0
0.568161	1.327528	1.444000	1.166401	47.000000	0
1.074475	2.476995	2.700000	1.161511	47.000000	0
1.086285	2.476207	2.704000	1.157388	47.000000	0
1.097868	2.475470	2.708000	1.153362	47.000000	0
1.113688	2.481552	2.720000	1.148952	47.000000	0
1.127215	2.484224	2.728000	1.144829	47.000000	0
1.139590	2.482974	2.732000	1.140515	47.000000	0
1.151039	2.486506	2.740000	1.137255	47.000000	0
1.162975	2.485362	2.744000	1.133132	47.000000	0
1.178819	2.491168	2.756000	1.128818	47.000000	0
1.189080	2.486288	2.756000	1.124696	47.000000	0
1.201060	2.484966	2.760000	1.120573	47.000000	0
1.215282	2.486948	2.768000	1.116259	47.000000	0
1.229066	2.489091	2.776000	1.112136	47.000000	0
1.243366	2.490922	2.784000	1.107822	47.000000	0
1.253625	2.485775	2.784000	1.103699	47.000000	0
1.268209	2.487350	2.792000	1.099289	47.000000	0
1.281877	2.489335	2.800000	1.095262	47.000000	0
1.294690	2.487206	2.804000	1.090852	47.000000	0
1.308417	2.489054	2.812000	1.086825	47.000000	0
1.321258	2.486792	2.816000	1.082415	47.000000	0
1.333390	2.484848	2.820000	1.078293	47.000000	0
1.347196	2.486493	2.828000	1.074266	47.000000	0
0.968917	1.735899	1.988000	1.061706	47.000000	0
0.970173	1.721435	1.976000	1.057584	47.000000	0
0.990713	1.707385	1.974000	1.045024	47.000000	0
1.473207	2.488639	2.892000	1.036300	47.000000	0
1.393251	2.303414	2.692000	1.026808	47.000000	0
1.386061	2.270338	2.660000	1.022686	47.000000	0
1.383249	2.243907	2.636000	1.018371	47.000000	0
1.409392	2.265356	2.668000	1.014249	47.000000	0
1.442777	2.296375	2.712000	1.009839	47.000000	0
1.459760	2.299843	2.724000	1.005237	47.000000	0
1.482998	2.318237	2.752000	1.001689	47.000000	0
1.499495	2.321898	2.764000	0.997375	47.000000	0
1.493123	2.283105	2.728000	0.991623	47.000000	0
1.490386	2.256184	2.704000	0.987021	47.000000	0
1.493663	2.239606	2.692000	0.982611	47.000000	0
1.506189	2.236026	2.696000	0.978009	47.000000	0
1.526918	2.221922	2.696000	0.968709	47.000000	0
0.928985	1.322287	1.616000	0.958354	47.000000	0
0.935061	1.317998	1.616000	0.953753	47.000000	0
0.937371	1.308983	1.610000	0.949342	47.000000	0
0.941041	1.301414	1.606000	0.944740	47.000000	0
0.957851	1.299045	1.614000	0.935441	47.000000	0
1.606980	2.144764	2.680000	0.927771	47.000000	0
1.609594	2.127776	2.668000	0.923169	47.000000	0
1.614513	2.113989	2.660000	0.918567	47.000000	0
1.614655	2.093711	2.644000	0.913869	47.000000	0
1.613847	2.074097	2.628000	0.909555	47.000000	0
1.616160	2.057057	2.616000	0.904857	47.000000	0
1.618152	2.040196	2.604000	0.900255	47.000000	0
1.622524	2.026483	2.596000	0.895653	47.000000	0
1.638193	2.008678	2.592000	0.886641	47.000000	0
1.661915	1.999509	2.600000	0.877341	47.000000	0
1.676241	1.997969	2.608000	0.872739	47.000000	0
1.687621	1.993610	2.612000	0.868329	47.000000	0
1.701974	1.991904	2.620000	0.863727	47.000000	0
1.716538	1.989945	2.628000	0.859029	47.000000	0
1.733557	1.991075	2.640000	0.854427	47.000000	0
1.747411	1.989588	2.648000	0.850113	47.000000	0
1.764699	1.990336	2.660000	0.845415	47.000000	0
1.410572	1.555727	2.100000	0.834294	47.000000	0
1.412464	1.543182	2.092000	0.829596	47.000000	0
1.416395	1.534135	2.088000	0.825282	47.000000	0
1.430601	1.520897	2.088000	0.815982	47.000000	0
2.000998	2.082439	2.888000	0.805340	47.000000	0
1.974358	2.035879	2.836000	0.800738	47.000000	0
1.961515	2.003715	2.804000	0.796040	47.000000	0
1.970715	1.994667	2.804000	0.791438	47.000000	0
1.982126	1.988980	2.808000	0.787124	47.000000	0
2.011306	1.999386	2.836000	0.782426	47.000000	0
2.063232	2.032213	2.896000	0.777824	47.000000	0
2.095660	2.044846	2.928000	0.773126	47.000000	0
2.108033	2.020544	2.920000	0.764210	47.000000	0
1.075388	1.005149	1.472000	0.751651	47.000000	0
1.076877	0.997678	1.468000	0.747240	47.000000	0
1.077036	0.988654	1.462000	0.742638	47.000000	0
1.078615	0.980996	1.458000	0.738037	47.000000	0
1.078754	0.971902	1.452000	0.733339	47.000000	0
1.081446	0.965906	1.450000	0.729024	47.000000	0
1.087469	0.962141	1.452000	0.724327	47.000000	0
1.096397	0.961081	1.458000	0.719725	47.000000	0
1.105339	0.959960	1.464000	0.715123	47.000000	0
1.115625	0.960294	1.472000	0.710712	47.000000	0
1.132146	0.956331	1.482000	0.701413	47.000000	0
2.142190	1.771842	2.780000	0.691058	47.000000	0
2.144133	1.756894	2.772000	0.686456	47.000000	0
2.149090	1.744488	2.768000	0.681854	47.000000	0
2.151027	1.729360	2.760000	0.677157	47.000000	0
2.152211	1.715078	2.752000	0.672842	47.000000	0
2.153965	1.699992	2.744000	0.668145	47.000000	0
2.155463	1.685134	2.736000	0.663543	47.000000	0
2.161475	1.670884	2.732000	0.658078	47.000000	0
2.165965	1.658487	2.728000	0.653476	47.000000	0
2.167358	1.643460	2.720000	0.648778	47.000000	0
2.171700	1.631066	2.716000	0.644176	47.000000	0
2.178716	1.621682	2.716000	0.639862	47.000000	0
2.179871	1.606682	2.708000	0.635164	47.000000	0
2.180780	1.591917	2.700000	0.630562	47.000000	0
2.178509	1.574625	2.688000	0.625864	47.000000	0
2.182030	1.562882	2.684000	0.621550	47.000000	0
2.182674	1.548196	2.676000	0.616948	47.000000	0
